车辆类型,排放类型,speed_kmh,acceleration_m/s2,排放因子_g/s
厢式货车,PM2.5,4,7.8,0.0001708694
厢式货车,PM2.5,5,7.8,0.0001708694
厢式货车,PM2.5,6,7.8,0.0002074083
厢式货车,PM2.5,7,7.8,0.0002074083
厢式货车,PM2.5,8,7.8,0.0002074083
厢式货车,PM2.5,9,7.8,0.0003377556
厢式货车,PM2.5,10,7.8,0.0003377556
厢式货车,PM2.5,11,7.8,0.0006421944
厢式货车,PM2.5,12,7.8,0.0006421944
厢式货车,PM2.5,13,7.8,0.0006421944
厢式货车,PM2.5,14,7.8,0.0006421944
厢式货车,PM2.5,15,7.8,0.0006421944
厢式货车,PM2.5,16,7.8,0.0006421944
厢式货车,PM2.5,17,7.8,0.0006421944
厢式货车,PM2.5,18,7.8,0.0006421944
厢式货车,PM2.5,19,7.8,0.0006421944
厢式货车,PM2.5,20,7.8,0.0006421944
厢式货车,PM2.5,21,7.8,0.0006421944
厢式货车,PM2.5,22,7.8,0.0006421944
厢式货车,PM2.5,23,7.8,0.0006421944
厢式货车,PM2.5,24,7.8,0.0006421944
厢式货车,PM2.5,25,7.8,0.0006421944
厢式货车,PM2.5,26,7.8,0.0006421944
厢式货车,PM2.5,27,7.8,0.0006421944
厢式货车,PM2.5,28,7.8,0.0006421944
厢式货车,PM2.5,29,7.8,0.0006421944
厢式货车,PM2.5,30,7.8,0.0006421944
厢式货车,PM2.5,31,7.8,0.0006421944
厢式货车,PM2.5,32,7.8,0.0006421944
厢式货车,PM2.5,33,7.8,0.0006421944
厢式货车,PM2.5,34,7.8,0.0006421944
厢式货车,PM2.5,35,7.8,0.0006421944
厢式货车,PM2.5,36,7.8,0.0006421944
厢式货车,PM2.5,37,7.8,0.0006421944
厢式货车,PM2.5,38,7.8,0.0006421944
厢式货车,PM2.5,39,7.8,0.0006421944
厢式货车,PM2.5,40,7.8,0.0006421944
厢式货车,PM2.5,41,7.8,0.008757472
厢式货车,PM2.5,42,7.8,0.008757472
厢式货车,PM2.5,43,7.8,0.008757472
厢式货车,PM2.5,44,7.8,0.008757472
厢式货车,PM2.5,45,7.8,0.008757472
厢式货车,PM2.5,46,7.8,0.008757472
厢式货车,PM2.5,47,7.8,0.008757472
厢式货车,PM2.5,48,7.8,0.008757472
厢式货车,PM2.5,49,7.8,0.008757472
厢式货车,PM2.5,50,7.8,0.008757472
厢式货车,PM2.5,51,7.8,0.008757472
厢式货车,PM2.5,52,7.8,0.008757472
厢式货车,PM2.5,53,7.8,0.008757472
厢式货车,PM2.5,54,7.8,0.008757472
厢式货车,PM2.5,55,7.8,0.008757472
厢式货车,PM2.5,56,7.8,0.008757472
厢式货车,PM2.5,57,7.8,0.008757472
厢式货车,PM2.5,58,7.8,0.008757472
厢式货车,PM2.5,59,7.8,0.008757472
厢式货车,PM2.5,60,7.8,0.008757472
厢式货车,PM2.5,61,7.8,0.008757472
厢式货车,PM2.5,62,7.8,0.008757472
厢式货车,PM2.5,63,7.8,0.008757472
厢式货车,PM2.5,64,7.8,0.008757472
厢式货车,PM2.5,65,7.8,0.008757472
厢式货车,PM2.5,66,7.8,0.008757472
厢式货车,PM2.5,67,7.8,0.008757472
厢式货车,PM2.5,68,7.8,0.008757472
厢式货车,PM2.5,69,7.8,0.008757472
厢式货车,PM2.5,70,7.8,0.008757472
厢式货车,PM2.5,71,7.8,0.008757472
厢式货车,PM2.5,72,7.8,0.008757472
厢式货车,PM2.5,73,7.8,0.008757472
厢式货车,PM2.5,74,7.8,0.008757472
厢式货车,PM2.5,75,7.8,0.008757472
厢式货车,PM2.5,76,7.8,0.008757472
厢式货车,PM2.5,77,7.8,0.008757472
厢式货车,PM2.5,78,7.8,0.008757472
厢式货车,PM2.5,79,7.8,0.008757472
厢式货车,PM2.5,80,7.8,0.008757472
厢式货车,PM2.5,81,7.8,0.001178306
厢式货车,PM2.5,82,7.8,0.001178306
厢式货车,PM2.5,83,7.8,0.001178306
厢式货车,PM2.5,84,7.8,0.001178306
厢式货车,PM2.5,85,7.8,0.001178306
厢式货车,PM2.5,86,7.8,0.001178306
厢式货车,PM2.5,87,7.8,0.001178306
厢式货车,PM2.5,88,7.8,0.001178306
厢式货车,PM2.5,89,7.8,0.001178306
厢式货车,PM2.5,90,7.8,0.001178306
厢式货车,PM2.5,91,7.8,0.001178306
厢式货车,PM2.5,92,7.8,0.001178306
厢式货车,PM2.5,93,7.8,0.001178306
厢式货车,PM2.5,94,7.8,0.001178306
厢式货车,PM2.5,95,7.8,0.001178306
厢式货车,PM2.5,96,7.8,0.001178306
厢式货车,PM2.5,97,7.8,0.001178306
厢式货车,PM2.5,98,7.8,0.001178306
厢式货车,PM2.5,99,7.8,0.001178306
厢式货车,PM2.5,100,7.8,0.001178306
厢式货车,PM2.5,101,7.8,0.001178306
厢式货车,PM2.5,102,7.8,0.001178306
厢式货车,PM2.5,103,7.8,0.001178306
厢式货车,PM2.5,104,7.8,0.001178306
厢式货车,PM2.5,105,7.8,0.001178306
厢式货车,PM2.5,106,7.8,0.001178306
厢式货车,PM2.5,107,7.8,0.001178306
厢式货车,PM2.5,108,7.8,0.001178306
厢式货车,PM2.5,109,7.8,0.001178306
厢式货车,PM2.5,110,7.8,0.001178306
厢式货车,PM2.5,111,7.8,0.001178306
厢式货车,PM2.5,112,7.8,0.001178306
厢式货车,PM2.5,113,7.8,0.001178306
厢式货车,PM2.5,114,7.8,0.001178306
厢式货车,PM2.5,115,7.8,0.001178306
厢式货车,PM2.5,116,7.8,0.001178306
厢式货车,PM2.5,117,7.8,0.001178306
厢式货车,PM2.5,118,7.8,0.001178306
厢式货车,PM2.5,119,7.8,0.001178306
厢式货车,PM2.5,120,7.8,0.001178306
厢式货车,PM2.5,121,7.8,0.001178306
厢式货车,PM2.5,122,7.8,0.001178306
厢式货车,PM2.5,123,7.8,0.001178306
厢式货车,PM2.5,124,7.8,0.001178306
厢式货车,PM2.5,125,7.8,0.001178306
厢式货车,PM2.5,126,7.8,0.001178306
厢式货车,PM2.5,127,7.8,0.001178306
厢式货车,PM2.5,128,7.8,0.001178306
厢式货车,PM2.5,129,7.8,0.001178306
厢式货车,PM2.5,130,7.8,0.001178306
厢式货车,PM2.5,131,7.8,0.001178306
厢式货车,PM2.5,132,7.8,0.001178306
厢式货车,PM2.5,133,7.8,0.001178306
厢式货车,PM2.5,134,7.8,0.001178306
厢式货车,PM2.5,135,7.8,0.001178306
厢式货车,PM2.5,136,7.8,0.001178306
厢式货车,PM2.5,137,7.8,0.001178306
厢式货车,PM2.5,138,7.8,0.001178306
厢式货车,PM2.5,139,7.8,0.001178306
厢式货车,PM2.5,140,7.8,0.001178306
厢式货车,PM2.5,0,7.9,4.121083e-05
厢式货车,PM2.5,1,7.9,4.121083e-05
厢式货车,PM2.5,2,7.9,7.146806e-05
厢式货车,PM2.5,3,7.9,0.0001708694
厢式货车,PM2.5,4,7.9,0.0001708694
厢式货车,PM2.5,5,7.9,0.0001708694
厢式货车,PM2.5,6,7.9,0.0002074083
厢式货车,PM2.5,7,7.9,0.0002074083
厢式货车,PM2.5,8,7.9,0.0002074083
厢式货车,PM2.5,9,7.9,0.0003377556
厢式货车,PM2.5,10,7.9,0.0003377556
厢式货车,PM2.5,11,7.9,0.0006421944
厢式货车,PM2.5,12,7.9,0.0006421944
厢式货车,PM2.5,13,7.9,0.0006421944
厢式货车,PM2.5,14,7.9,0.0006421944
厢式货车,PM2.5,15,7.9,0.0006421944
厢式货车,PM2.5,16,7.9,0.0006421944
厢式货车,PM2.5,17,7.9,0.0006421944
厢式货车,PM2.5,18,7.9,0.0006421944
厢式货车,PM2.5,19,7.9,0.0006421944
厢式货车,PM2.5,20,7.9,0.0006421944
厢式货车,PM2.5,21,7.9,0.0006421944
厢式货车,PM2.5,22,7.9,0.0006421944
厢式货车,PM2.5,23,7.9,0.0006421944
厢式货车,PM2.5,24,7.9,0.0006421944
厢式货车,PM2.5,25,7.9,0.0006421944
厢式货车,PM2.5,26,7.9,0.0006421944
厢式货车,PM2.5,27,7.9,0.0006421944
厢式货车,PM2.5,28,7.9,0.0006421944
厢式货车,PM2.5,29,7.9,0.0006421944
厢式货车,PM2.5,30,7.9,0.0006421944
厢式货车,PM2.5,31,7.9,0.0006421944
厢式货车,PM2.5,32,7.9,0.0006421944
厢式货车,PM2.5,33,7.9,0.0006421944
厢式货车,PM2.5,34,7.9,0.0006421944
厢式货车,PM2.5,35,7.9,0.0006421944
厢式货车,PM2.5,36,7.9,0.0006421944
厢式货车,PM2.5,37,7.9,0.0006421944
厢式货车,PM2.5,38,7.9,0.0006421944
厢式货车,PM2.5,39,7.9,0.0006421944
厢式货车,PM2.5,40,7.9,0.0006421944
厢式货车,PM2.5,41,7.9,0.008757472
厢式货车,PM2.5,42,7.9,0.008757472
厢式货车,PM2.5,43,7.9,0.008757472
厢式货车,PM2.5,44,7.9,0.008757472
厢式货车,PM2.5,45,7.9,0.008757472
厢式货车,PM2.5,46,7.9,0.008757472
厢式货车,PM2.5,47,7.9,0.008757472
厢式货车,PM2.5,48,7.9,0.008757472
厢式货车,PM2.5,49,7.9,0.008757472
厢式货车,PM2.5,50,7.9,0.008757472
厢式货车,PM2.5,51,7.9,0.008757472
厢式货车,PM2.5,52,7.9,0.008757472
厢式货车,PM2.5,53,7.9,0.008757472
厢式货车,PM2.5,54,7.9,0.008757472
厢式货车,PM2.5,55,7.9,0.008757472
厢式货车,PM2.5,56,7.9,0.008757472
厢式货车,PM2.5,57,7.9,0.008757472
厢式货车,PM2.5,58,7.9,0.008757472
厢式货车,PM2.5,59,7.9,0.008757472
厢式货车,PM2.5,60,7.9,0.008757472
厢式货车,PM2.5,61,7.9,0.008757472
厢式货车,PM2.5,62,7.9,0.008757472
厢式货车,PM2.5,63,7.9,0.008757472
厢式货车,PM2.5,64,7.9,0.008757472
厢式货车,PM2.5,65,7.9,0.008757472
厢式货车,PM2.5,66,7.9,0.008757472
厢式货车,PM2.5,67,7.9,0.008757472
厢式货车,PM2.5,68,7.9,0.008757472
厢式货车,PM2.5,69,7.9,0.008757472
厢式货车,PM2.5,70,7.9,0.008757472
厢式货车,PM2.5,71,7.9,0.008757472
厢式货车,PM2.5,72,7.9,0.008757472
厢式货车,PM2.5,73,7.9,0.008757472
厢式货车,PM2.5,74,7.9,0.008757472
厢式货车,PM2.5,75,7.9,0.008757472
厢式货车,PM2.5,76,7.9,0.008757472
厢式货车,PM2.5,77,7.9,0.008757472
厢式货车,PM2.5,78,7.9,0.008757472
厢式货车,PM2.5,79,7.9,0.008757472
厢式货车,PM2.5,80,7.9,0.008757472
厢式货车,PM2.5,81,7.9,0.001178306
厢式货车,PM2.5,82,7.9,0.001178306
厢式货车,PM2.5,83,7.9,0.001178306
厢式货车,PM2.5,84,7.9,0.001178306
厢式货车,PM2.5,85,7.9,0.001178306
厢式货车,PM2.5,86,7.9,0.001178306
厢式货车,PM2.5,87,7.9,0.001178306
厢式货车,PM2.5,88,7.9,0.001178306
厢式货车,PM2.5,89,7.9,0.001178306
厢式货车,PM2.5,90,7.9,0.001178306
厢式货车,PM2.5,91,7.9,0.001178306
厢式货车,PM2.5,92,7.9,0.001178306
厢式货车,PM2.5,93,7.9,0.001178306
厢式货车,PM2.5,94,7.9,0.001178306
厢式货车,PM2.5,95,7.9,0.001178306
厢式货车,PM2.5,96,7.9,0.001178306
厢式货车,PM2.5,97,7.9,0.001178306
厢式货车,PM2.5,98,7.9,0.001178306
厢式货车,PM2.5,99,7.9,0.001178306
厢式货车,PM2.5,100,7.9,0.001178306
厢式货车,PM2.5,101,7.9,0.001178306
厢式货车,PM2.5,102,7.9,0.001178306
厢式货车,PM2.5,103,7.9,0.001178306
厢式货车,PM2.5,104,7.9,0.001178306
厢式货车,PM2.5,105,7.9,0.001178306
厢式货车,PM2.5,106,7.9,0.001178306
厢式货车,PM2.5,107,7.9,0.001178306
厢式货车,PM2.5,108,7.9,0.001178306
厢式货车,PM2.5,109,7.9,0.001178306
厢式货车,PM2.5,110,7.9,0.001178306
厢式货车,PM2.5,111,7.9,0.001178306
厢式货车,PM2.5,112,7.9,0.001178306
厢式货车,PM2.5,113,7.9,0.001178306
厢式货车,PM2.5,114,7.9,0.001178306
厢式货车,PM2.5,115,7.9,0.001178306
厢式货车,PM2.5,116,7.9,0.001178306
厢式货车,PM2.5,117,7.9,0.001178306
厢式货车,PM2.5,118,7.9,0.001178306
厢式货车,PM2.5,119,7.9,0.001178306
厢式货车,PM2.5,120,7.9,0.001178306
厢式货车,PM2.5,121,7.9,0.001178306
厢式货车,PM2.5,122,7.9,0.001178306
厢式货车,PM2.5,123,7.9,0.001178306
厢式货车,PM2.5,124,7.9,0.001178306
厢式货车,PM2.5,125,7.9,0.001178306
厢式货车,PM2.5,126,7.9,0.001178306
厢式货车,PM2.5,127,7.9,0.001178306
厢式货车,PM2.5,128,7.9,0.001178306
厢式货车,PM2.5,129,7.9,0.001178306
厢式货车,PM2.5,130,7.9,0.001178306
厢式货车,PM2.5,131,7.9,0.001178306
厢式货车,PM2.5,132,7.9,0.001178306
厢式货车,PM2.5,133,7.9,0.001178306
厢式货车,PM2.5,134,7.9,0.001178306
厢式货车,PM2.5,135,7.9,0.001178306
厢式货车,PM2.5,136,7.9,0.001178306
厢式货车,PM2.5,137,7.9,0.001178306
厢式货车,PM2.5,138,7.9,0.001178306
厢式货车,PM2.5,139,7.9,0.001178306
厢式货车,PM2.5,140,7.9,0.001178306
厢式货车,PM2.5,0,8.0,4.121083e-05
厢式货车,PM2.5,1,8.0,4.121083e-05
厢式货车,PM2.5,2,8.0,7.146806e-05
厢式货车,PM2.5,3,8.0,0.0001708694
厢式货车,PM2.5,4,8.0,0.0001708694
厢式货车,PM2.5,5,8.0,0.0001708694
厢式货车,PM2.5,6,8.0,0.0002074083
厢式货车,PM2.5,7,8.0,0.0002074083
厢式货车,PM2.5,8,8.0,0.0002074083
厢式货车,PM2.5,9,8.0,0.0003377556
厢式货车,PM2.5,10,8.0,0.0003377556
厢式货车,PM2.5,11,8.0,0.0006421944
厢式货车,PM2.5,12,8.0,0.0006421944
厢式货车,PM2.5,13,8.0,0.0006421944
厢式货车,PM2.5,14,8.0,0.0006421944
厢式货车,PM2.5,15,8.0,0.0006421944
厢式货车,PM2.5,16,8.0,0.0006421944
厢式货车,PM2.5,17,8.0,0.0006421944
厢式货车,PM2.5,18,8.0,0.0006421944
厢式货车,PM2.5,19,8.0,0.0006421944
厢式货车,PM2.5,20,8.0,0.0006421944
厢式货车,PM2.5,21,8.0,0.0006421944
厢式货车,PM2.5,22,8.0,0.0006421944
厢式货车,PM2.5,23,8.0,0.0006421944
厢式货车,PM2.5,24,8.0,0.0006421944
厢式货车,PM2.5,25,8.0,0.0006421944
厢式货车,PM2.5,26,8.0,0.0006421944
厢式货车,PM2.5,27,8.0,0.0006421944
厢式货车,PM2.5,28,8.0,0.0006421944
厢式货车,PM2.5,29,8.0,0.0006421944
厢式货车,PM2.5,30,8.0,0.0006421944
厢式货车,PM2.5,31,8.0,0.0006421944
厢式货车,PM2.5,32,8.0,0.0006421944
厢式货车,PM2.5,33,8.0,0.0006421944
厢式货车,PM2.5,34,8.0,0.0006421944
厢式货车,PM2.5,35,8.0,0.0006421944
厢式货车,PM2.5,36,8.0,0.0006421944
厢式货车,PM2.5,37,8.0,0.0006421944
厢式货车,PM2.5,38,8.0,0.0006421944
厢式货车,PM2.5,39,8.0,0.0006421944
厢式货车,PM2.5,40,8.0,0.0006421944
厢式货车,PM2.5,41,8.0,0.008757472
厢式货车,PM2.5,42,8.0,0.008757472
厢式货车,PM2.5,43,8.0,0.008757472
厢式货车,PM2.5,44,8.0,0.008757472
厢式货车,PM2.5,45,8.0,0.008757472
厢式货车,PM2.5,46,8.0,0.008757472
厢式货车,PM2.5,47,8.0,0.008757472
厢式货车,PM2.5,48,8.0,0.008757472
厢式货车,PM2.5,49,8.0,0.008757472
厢式货车,PM2.5,50,8.0,0.008757472
厢式货车,PM2.5,51,8.0,0.008757472
厢式货车,PM2.5,52,8.0,0.008757472
厢式货车,PM2.5,53,8.0,0.008757472
厢式货车,PM2.5,54,8.0,0.008757472
厢式货车,PM2.5,55,8.0,0.008757472
厢式货车,PM2.5,56,8.0,0.008757472
厢式货车,PM2.5,57,8.0,0.008757472
厢式货车,PM2.5,58,8.0,0.008757472
厢式货车,PM2.5,59,8.0,0.008757472
厢式货车,PM2.5,60,8.0,0.008757472
厢式货车,PM2.5,61,8.0,0.008757472
厢式货车,PM2.5,62,8.0,0.008757472
厢式货车,PM2.5,63,8.0,0.008757472
厢式货车,PM2.5,64,8.0,0.008757472
厢式货车,PM2.5,65,8.0,0.008757472
厢式货车,PM2.5,66,8.0,0.008757472
厢式货车,PM2.5,67,8.0,0.008757472
厢式货车,PM2.5,68,8.0,0.008757472
厢式货车,PM2.5,69,8.0,0.008757472
厢式货车,PM2.5,70,8.0,0.008757472
厢式货车,PM2.5,71,8.0,0.008757472
厢式货车,PM2.5,72,8.0,0.008757472
厢式货车,PM2.5,73,8.0,0.008757472
厢式货车,PM2.5,74,8.0,0.008757472
厢式货车,PM2.5,75,8.0,0.008757472
厢式货车,PM2.5,76,8.0,0.008757472
厢式货车,PM2.5,77,8.0,0.008757472
厢式货车,PM2.5,78,8.0,0.008757472
厢式货车,PM2.5,79,8.0,0.008757472
厢式货车,PM2.5,80,8.0,0.008757472
厢式货车,PM2.5,81,8.0,0.001178306
厢式货车,PM2.5,82,8.0,0.001178306
厢式货车,PM2.5,83,8.0,0.001178306
厢式货车,PM2.5,84,8.0,0.001178306
厢式货车,PM2.5,85,8.0,0.001178306
厢式货车,PM2.5,86,8.0,0.001178306
厢式货车,PM2.5,87,8.0,0.001178306
厢式货车,PM2.5,88,8.0,0.001178306
厢式货车,PM2.5,89,8.0,0.001178306
厢式货车,PM2.5,90,8.0,0.001178306
厢式货车,PM2.5,91,8.0,0.001178306
厢式货车,PM2.5,92,8.0,0.001178306
厢式货车,PM2.5,93,8.0,0.001178306
厢式货车,PM2.5,94,8.0,0.001178306
厢式货车,PM2.5,95,8.0,0.001178306
厢式货车,PM2.5,96,8.0,0.001178306
厢式货车,PM2.5,97,8.0,0.001178306
厢式货车,PM2.5,98,8.0,0.001178306
厢式货车,PM2.5,99,8.0,0.001178306
厢式货车,PM2.5,100,8.0,0.001178306
厢式货车,PM2.5,101,8.0,0.001178306
厢式货车,PM2.5,102,8.0,0.001178306
厢式货车,PM2.5,103,8.0,0.001178306
厢式货车,PM2.5,104,8.0,0.001178306
厢式货车,PM2.5,105,8.0,0.001178306
厢式货车,PM2.5,106,8.0,0.001178306
厢式货车,PM2.5,107,8.0,0.001178306
厢式货车,PM2.5,108,8.0,0.001178306
厢式货车,PM2.5,109,8.0,0.001178306
厢式货车,PM2.5,110,8.0,0.001178306
厢式货车,PM2.5,111,8.0,0.001178306
厢式货车,PM2.5,112,8.0,0.001178306
厢式货车,PM2.5,113,8.0,0.001178306
厢式货车,PM2.5,114,8.0,0.001178306
厢式货车,PM2.5,115,8.0,0.001178306
厢式货车,PM2.5,116,8.0,0.001178306
厢式货车,PM2.5,117,8.0,0.001178306
厢式货车,PM2.5,118,8.0,0.001178306
厢式货车,PM2.5,119,8.0,0.001178306
厢式货车,PM2.5,120,8.0,0.001178306
厢式货车,PM2.5,121,8.0,0.001178306
厢式货车,PM2.5,122,8.0,0.001178306
厢式货车,PM2.5,123,8.0,0.001178306
厢式货车,PM2.5,124,8.0,0.001178306
厢式货车,PM2.5,125,8.0,0.001178306
厢式货车,PM2.5,126,8.0,0.001178306
厢式货车,PM2.5,127,8.0,0.001178306
厢式货车,PM2.5,128,8.0,0.001178306
厢式货车,PM2.5,129,8.0,0.001178306
厢式货车,PM2.5,130,8.0,0.001178306
厢式货车,PM2.5,131,8.0,0.001178306
厢式货车,PM2.5,132,8.0,0.001178306
厢式货车,PM2.5,133,8.0,0.001178306
厢式货车,PM2.5,134,8.0,0.001178306
厢式货车,PM2.5,135,8.0,0.001178306
厢式货车,PM2.5,136,8.0,0.001178306
厢式货车,PM2.5,137,8.0,0.001178306
厢式货车,PM2.5,138,8.0,0.001178306
厢式货车,PM2.5,139,8.0,0.001178306
厢式货车,PM2.5,140,8.0,0.001178306
厢式货车,PM2.5,0,8.1,4.121083e-05
厢式货车,PM2.5,1,8.1,4.121083e-05
厢式货车,PM2.5,2,8.1,7.146806e-05
厢式货车,PM2.5,3,8.1,0.0001708694
厢式货车,PM2.5,4,8.1,0.0001708694
厢式货车,PM2.5,5,8.1,0.0001708694
厢式货车,PM2.5,6,8.1,0.0002074083
厢式货车,PM2.5,7,8.1,0.0002074083
厢式货车,PM2.5,8,8.1,0.0003377556
厢式货车,PM2.5,9,8.1,0.0003377556
厢式货车,PM2.5,10,8.1,0.0003377556
厢式货车,PM2.5,11,8.1,0.0006421944
厢式货车,PM2.5,12,8.1,0.0006421944
厢式货车,PM2.5,13,8.1,0.0006421944
厢式货车,PM2.5,14,8.1,0.0006421944
厢式货车,PM2.5,15,8.1,0.0006421944
厢式货车,PM2.5,16,8.1,0.0006421944
厢式货车,PM2.5,17,8.1,0.0006421944
厢式货车,PM2.5,18,8.1,0.0006421944
厢式货车,PM2.5,19,8.1,0.0006421944
厢式货车,PM2.5,20,8.1,0.0006421944
厢式货车,PM2.5,21,8.1,0.0006421944
厢式货车,PM2.5,22,8.1,0.0006421944
厢式货车,PM2.5,23,8.1,0.0006421944
厢式货车,PM2.5,24,8.1,0.0006421944
厢式货车,PM2.5,25,8.1,0.0006421944
厢式货车,PM2.5,26,8.1,0.0006421944
厢式货车,PM2.5,27,8.1,0.0006421944
厢式货车,PM2.5,28,8.1,0.0006421944
厢式货车,PM2.5,29,8.1,0.0006421944
厢式货车,PM2.5,30,8.1,0.0006421944
厢式货车,PM2.5,31,8.1,0.0006421944
厢式货车,PM2.5,32,8.1,0.0006421944
厢式货车,PM2.5,33,8.1,0.0006421944
厢式货车,PM2.5,34,8.1,0.0006421944
厢式货车,PM2.5,35,8.1,0.0006421944
厢式货车,PM2.5,36,8.1,0.0006421944
厢式货车,PM2.5,37,8.1,0.0006421944
厢式货车,PM2.5,38,8.1,0.0006421944
厢式货车,PM2.5,39,8.1,0.0006421944
厢式货车,PM2.5,40,8.1,0.0006421944
厢式货车,PM2.5,41,8.1,0.008757472
厢式货车,PM2.5,42,8.1,0.008757472
厢式货车,PM2.5,43,8.1,0.008757472
厢式货车,PM2.5,44,8.1,0.008757472
厢式货车,PM2.5,45,8.1,0.008757472
厢式货车,PM2.5,46,8.1,0.008757472
厢式货车,PM2.5,47,8.1,0.008757472
厢式货车,PM2.5,48,8.1,0.008757472
厢式货车,PM2.5,49,8.1,0.008757472
厢式货车,PM2.5,50,8.1,0.008757472
厢式货车,PM2.5,51,8.1,0.008757472
厢式货车,PM2.5,52,8.1,0.008757472
厢式货车,PM2.5,53,8.1,0.008757472
厢式货车,PM2.5,54,8.1,0.008757472
厢式货车,PM2.5,55,8.1,0.008757472
厢式货车,PM2.5,56,8.1,0.008757472
厢式货车,PM2.5,57,8.1,0.008757472
厢式货车,PM2.5,58,8.1,0.008757472
厢式货车,PM2.5,59,8.1,0.008757472
厢式货车,PM2.5,60,8.1,0.008757472
厢式货车,PM2.5,61,8.1,0.008757472
厢式货车,PM2.5,62,8.1,0.008757472
厢式货车,PM2.5,63,8.1,0.008757472
厢式货车,PM2.5,64,8.1,0.008757472
厢式货车,PM2.5,65,8.1,0.008757472
厢式货车,PM2.5,66,8.1,0.008757472
厢式货车,PM2.5,67,8.1,0.008757472
厢式货车,PM2.5,68,8.1,0.008757472
厢式货车,PM2.5,69,8.1,0.008757472
厢式货车,PM2.5,70,8.1,0.008757472
厢式货车,PM2.5,71,8.1,0.008757472
厢式货车,PM2.5,72,8.1,0.008757472
厢式货车,PM2.5,73,8.1,0.008757472
厢式货车,PM2.5,74,8.1,0.008757472
厢式货车,PM2.5,75,8.1,0.008757472
厢式货车,PM2.5,76,8.1,0.008757472
厢式货车,PM2.5,77,8.1,0.008757472
厢式货车,PM2.5,78,8.1,0.008757472
厢式货车,PM2.5,79,8.1,0.008757472
厢式货车,PM2.5,80,8.1,0.008757472
厢式货车,PM2.5,81,8.1,0.001178306
厢式货车,PM2.5,82,8.1,0.001178306
厢式货车,PM2.5,83,8.1,0.001178306
厢式货车,PM2.5,84,8.1,0.001178306
厢式货车,PM2.5,85,8.1,0.001178306
厢式货车,PM2.5,86,8.1,0.001178306
厢式货车,PM2.5,87,8.1,0.001178306
厢式货车,PM2.5,88,8.1,0.001178306
厢式货车,PM2.5,89,8.1,0.001178306
厢式货车,PM2.5,90,8.1,0.001178306
厢式货车,PM2.5,91,8.1,0.001178306
厢式货车,PM2.5,92,8.1,0.001178306
厢式货车,PM2.5,93,8.1,0.001178306
厢式货车,PM2.5,94,8.1,0.001178306
厢式货车,PM2.5,95,8.1,0.001178306
厢式货车,PM2.5,96,8.1,0.001178306
厢式货车,PM2.5,97,8.1,0.001178306
厢式货车,PM2.5,98,8.1,0.001178306
厢式货车,PM2.5,99,8.1,0.001178306
厢式货车,PM2.5,100,8.1,0.001178306
厢式货车,PM2.5,101,8.1,0.001178306
厢式货车,PM2.5,102,8.1,0.001178306
厢式货车,PM2.5,103,8.1,0.001178306
厢式货车,PM2.5,104,8.1,0.001178306
厢式货车,PM2.5,105,8.1,0.001178306
厢式货车,PM2.5,106,8.1,0.001178306
厢式货车,PM2.5,107,8.1,0.001178306
厢式货车,PM2.5,108,8.1,0.001178306
厢式货车,PM2.5,109,8.1,0.001178306
厢式货车,PM2.5,110,8.1,0.001178306
厢式货车,PM2.5,111,8.1,0.001178306
厢式货车,PM2.5,112,8.1,0.001178306
厢式货车,PM2.5,113,8.1,0.001178306
厢式货车,PM2.5,114,8.1,0.001178306
厢式货车,PM2.5,115,8.1,0.001178306
厢式货车,PM2.5,116,8.1,0.001178306
厢式货车,PM2.5,117,8.1,0.001178306
厢式货车,PM2.5,118,8.1,0.001178306
厢式货车,PM2.5,119,8.1,0.001178306
厢式货车,PM2.5,120,8.1,0.001178306
厢式货车,PM2.5,121,8.1,0.001178306
厢式货车,PM2.5,122,8.1,0.001178306
厢式货车,PM2.5,123,8.1,0.001178306
厢式货车,PM2.5,124,8.1,0.001178306
厢式货车,PM2.5,125,8.1,0.001178306
厢式货车,PM2.5,126,8.1,0.001178306
厢式货车,PM2.5,127,8.1,0.001178306
厢式货车,PM2.5,128,8.1,0.001178306
厢式货车,PM2.5,129,8.1,0.001178306
厢式货车,PM2.5,130,8.1,0.001178306
厢式货车,PM2.5,131,8.1,0.001178306
厢式货车,PM2.5,132,8.1,0.001178306
厢式货车,PM2.5,133,8.1,0.001178306
厢式货车,PM2.5,134,8.1,0.001178306
厢式货车,PM2.5,135,8.1,0.001178306
厢式货车,PM2.5,136,8.1,0.001178306
厢式货车,PM2.5,137,8.1,0.001178306
厢式货车,PM2.5,138,8.1,0.001178306
厢式货车,PM2.5,139,8.1,0.001178306
厢式货车,PM2.5,140,8.1,0.001178306
厢式货车,PM2.5,0,8.2,4.121083e-05
厢式货车,PM2.5,1,8.2,4.121083e-05
厢式货车,PM2.5,2,8.2,7.146806e-05
厢式货车,PM2.5,3,8.2,0.0001708694
厢式货车,PM2.5,4,8.2,0.0001708694
厢式货车,PM2.5,5,8.2,0.0001708694
厢式货车,PM2.5,6,8.2,0.0002074083
厢式货车,PM2.5,7,8.2,0.0002074083
厢式货车,PM2.5,8,8.2,0.0003377556
厢式货车,PM2.5,9,8.2,0.0003377556
厢式货车,PM2.5,10,8.2,0.0003377556
厢式货车,PM2.5,11,8.2,0.0006421944
厢式货车,PM2.5,12,8.2,0.0006421944
厢式货车,PM2.5,13,8.2,0.0006421944
